,County,mean,max
0,Camden,12.95069408416748,21.742345809936523
1,Gates,12.27658462524414,15.154512405395508
2,Iredell,11.949225425720215,13.691934585571289
3,Wilkes,12.15454387664795,26.531339645385742
4,Union,12.242847442626953,14.214917182922363
5,Cabarrus,11.699151992797852,12.959264755249023
6,Wake,10.970057487487793,14.261539459228516
7,Franklin,11.097749710083008,15.567046165466309
8,Pender,12.45689868927002,22.987041473388672
9,New Hanover,15.5867338180542,24.725866317749023
10,Durham,9.49084186553955,12.301340103149414
11,Orange,10.148880958557129,13.893685340881348
12,Chatham,9.646758079528809,12.462100982666016
13,Alamance,11.295839309692383,14.28349781036377
14,Harnett,12.622400283813477,15.611067771911621
15,Moore,9.260781288146973,11.777182579040527
16,Beaufort,11.910331726074219,17.407207489013672
17,Martin,12.42198371887207,15.304778099060059
18,Pitt,14.12712574005127,15.966960906982422
19,Greene,14.861749649047852,16.16067123413086
20,Wilson,13.973857879638672,16.141006469726562
21,Wayne,13.865735054016113,14.96116828918457
22,Anson,9.985173225402832,11.589089393615723
23,Lenoir,13.890423774719238,15.62618637084961
24,Robeson,15.577580451965332,19.489784240722656
25,Hoke,12.093433380126953,14.658588409423828
26,Johnston,13.310396194458008,14.985063552856445
27,Brunswick,11.522031784057617,26.246797561645508
28,Columbus,15.49528694152832,20.05044174194336
29,Bladen,12.439011573791504,19.30051040649414
30,Onslow,12.414669036865234,23.270130157470703
31,Sampson,14.28709888458252,16.79768943786621
32,Carteret,20.034893035888672,31.268159866333008
33,Duplin,14.240495681762695,17.14203643798828
34,Scotland,13.427742958068848,16.2054500579834
35,Richmond,9.386728286743164,12.65932559967041
36,Jones,11.371739387512207,16.112436294555664
37,Craven,11.079984664916992,15.493612289428711
38,Cumberland,12.613260269165039,17.65475082397461
39,Pamlico,16.713443756103516,26.02254867553711
40,Mecklenburg,10.653548240661621,12.308077812194824
41,Jackson,15.941594123840332,28.50478172302246
42,Transylvania,15.829760551452637,29.473546981811523
43,Hyde,19.7999324798584,31.873380661010742
44,Montgomery,9.372783660888672,10.026241302490234
45,Stanly,11.339686393737793,13.178803443908691
46,Gaston,11.067614555358887,12.83099365234375
47,Cleveland,12.458471298217773,15.259941101074219
48,Macon,16.97765350341797,33.232086181640625
49,Cherokee,12.161447525024414,25.47564125061035
50,Clay,14.395187377929688,28.69428062438965
51,Henderson,14.343497276306152,24.58694839477539
52,Rutherford,11.237061500549316,21.01373863220215
53,Polk,10.623311996459961,15.019706726074219
54,Dare,25.001678466796875,35.13887023925781
55,Lee,10.989422798156738,12.847156524658203
56,Graham,16.447450637817383,37.763031005859375
57,Haywood,17.862401962280273,37.46809005737305
58,Swain,16.64902687072754,33.25865936279297
59,Lincoln,11.530020713806152,14.506153106689453
60,Buncombe,14.769674301147461,30.417686462402344
61,Rowan,11.474547386169434,13.695009231567383
62,Davidson,11.028873443603516,12.74586296081543
63,Randolph,10.919041633605957,17.35831069946289
64,McDowell,12.671804428100586,27.371028900146484
65,Catawba,12.24207878112793,16.448837280273438
66,Burke,12.237848281860352,27.82333755493164
67,Tyrrell,14.584851264953613,26.12652015686035
68,Edgecombe,13.567526817321777,15.465959548950195
69,Washington,13.583380699157715,22.298208236694336
70,Nash,12.819571495056152,14.180974006652832
71,Madison,15.663351058959961,28.063648223876953
72,Yancey,16.863506317138672,32.25947570800781
73,Davie,11.104406356811523,12.511029243469238
74,Caldwell,11.542167663574219,28.811016082763672
75,Alexander,12.940505981445312,15.68298625946045
76,Bertie,11.538491249084473,17.340633392333984
77,Mitchell,17.786497116088867,26.06610679626465
78,Guilford,10.815130233764648,16.591569900512695
79,Avery,18.312358856201172,27.868240356445312
80,Forsyth,10.231348991394043,12.421550750732422
81,Chowan,13.85602855682373,19.63868522644043
82,Halifax,12.579840660095215,17.461597442626953
83,Granville,10.331952095031738,13.712481498718262
84,Perquimans,13.629878044128418,21.507474899291992
85,Yadkin,10.310142517089844,12.579934120178223
86,Currituck,19.654050827026367,30.57537078857422
87,Pasquotank,13.824382781982422,22.055885314941406
88,Watauga,17.696130752563477,31.154285430908203
89,Vance,11.222489356994629,14.560131072998047
90,Northampton,13.16174602508545,15.336841583251953
91,Warren,10.529054641723633,12.727410316467285
92,Person,11.281734466552734,14.048471450805664
93,Caswell,9.495101928710938,12.939557075500488
94,Rockingham,8.89871883392334,10.319511413574219
95,Surry,11.010942459106445,14.72619915008545
96,Hertford,12.427196502685547,15.689504623413086
97,Stokes,9.501120567321777,13.474907875061035
98,Ashe,14.495809555053711,25.24462127685547
99,Alleghany,16.67558479309082,27.850574493408203
